selfish;4;3;0.01;1.474747474747475;100;2;100;0;-4.536303549052506e-06
coop;4;3;0.01;1.474747474747475;100;2;100;0;-4.560412375066998e-06
selfish;4;3;0.01;1.5151515151515156;100;2;100;0;-4.789041298364215e-06
coop;4;3;0.01;1.5151515151515156;100;2;100;0;-4.811074376395162e-06
selfish;4;3;0.01;1.5555555555555558;100;2;100;0;-5.0277793208024815e-06
coop;4;3;0.01;1.5555555555555558;100;2;100;0;-5.047936717357259e-06
selfish;4;3;0.01;1.5959595959595965;100;2;100;0;-5.224609757539566e-06
coop;4;3;0.01;1.5959595959595965;100;2;100;0;-5.236018516822387e-06
selfish;4;3;0.01;1.6363636363636367;100;2;100;0;-5.356759149316559e-06
coop;4;3;0.01;1.6363636363636367;100;2;100;0;-5.367216863834122e-06
selfish;4;3;0.01;1.676767676767677;100;2;100;0;-5.482040253175103e-06
coop;4;3;0.01;1.676767676767677;100;2;100;0;-5.491634662013316e-06
selfish;4;3;0.01;1.7171717171717176;100;2;100;0;-5.600938069059407e-06
coop;4;3;0.01;1.7171717171717176;100;2;100;0;-5.609747763530716e-06
selfish;4;3;0.01;1.7575757575757578;100;2;100;0;-5.713893151929643e-06
coop;4;3;0.01;1.7575757575757578;100;2;100;0;-5.721988664726434e-06
selfish;4;3;0.01;1.7979797979797985;100;2;100;0;-5.821306596701769e-06
coop;4;3;0.01;1.7979797979797985;100;2;100;0;-5.8287513434667865e-06
selfish;4;3;0.01;1.8383838383838387;100;2;100;0;-5.923544366134804e-06
coop;4;3;0.01;1.8383838383838387;100;2;100;0;-5.930395461884409e-06
selfish;4;3;0.01;1.878787878787879;100;2;100;0;-6.0209410625070105e-06
coop;4;3;0.01;1.878787878787879;100;2;100;0;-6.027250030811887e-06
selfish;4;3;0.01;1.9191919191919196;100;2;100;0;-6.113803221905875e-06
coop;4;3;0.01;1.9191919191919196;100;2;100;0;-6.119616614231939e-06
selfish;4;3;0.01;1.9595959595959598;100;2;100;0;-5.351891276296983e-06
coop;4;3;0.01;1.9595959595959598;100;2;100;0;-5.620589589463935e-06
selfish;4;3;0.01;2.0;100;2;100;0;-6.312306851395943e-06
coop;4;3;0.01;2.0;100;2;100;0;-3.3634947906158175e-06
selfish;4;3;0.010974987654930561;-2.0;100;2;100;0;-3.3436671461999933e-06
coop;4;3;0.010974987654930561;-2.0;100;2;100;0;-3.3436671461999933e-06
selfish;4;3;0.010974987654930561;-1.9595959595959596;100;2;100;0;-3.3436673932784105e-06
coop;4;3;0.010974987654930561;-1.9595959595959596;100;2;100;0;-3.3436673932784105e-06
selfish;4;3;0.010974987654930561;-1.9191919191919191;100;2;100;0;-3.3436676403474065e-06
coop;4;3;0.010974987654930561;-1.9191919191919191;100;2;100;0;-3.3436676403474065e-06
selfish;4;3;0.010974987654930561;-1.878787878787879;100;2;100;0;-3.3436678874063725e-06
coop;4;3;0.010974987654930561;-1.878787878787879;100;2;100;0;-3.3436678874063725e-06
selfish;4;3;0.010974987654930561;-1.8383838383838385;100;2;100;0;-3.3436681345150397e-06
coop;4;3;0.010974987654930561;-1.8383838383838385;100;2;100;0;-3.3436681345150397e-06
selfish;4;3;0.010974987654930561;-1.797979797979798;100;2;100;0;-3.343668381553261e-06
coop;4;3;0.010974987654930561;-1.797979797979798;100;2;100;0;-3.343668381553261e-06
selfish;4;3;0.010974987654930561;-1.7575757575757576;100;2;100;0;-3.3436686286425147e-06
coop;4;3;0.010974987654930561;-1.7575757575757576;100;2;100;0;-3.3436686286425147e-06
selfish;4;3;0.010974987654930561;-1.7171717171717171;100;2;100;0;-3.343668875721748e-06
coop;4;3;0.010974987654930561;-1.7171717171717171;100;2;100;0;-3.343668875721748e-06
selfish;4;3;0.010974987654930561;-1.6767676767676767;100;2;100;0;-3.343669122790237e-06
coop;4;3;0.010974987654930561;-1.6767676767676767;100;2;100;0;-3.343669122790237e-06
selfish;4;3;0.010974987654930561;-1.6363636363636362;100;2;100;0;-3.3436693699150328e-06
coop;4;3;0.010974987654930561;-1.6363636363636362;100;2;100;0;-3.3436693699150328e-06
selfish;4;3;0.010974987654930561;-1.595959595959596;100;2;100;0;-3.343669616961282e-06
coop;4;3;0.010974987654930561;-1.595959595959596;100;2;100;0;-3.343669616961282e-06
selfish;4;3;0.010974987654930561;-1.5555555555555556;100;2;100;0;-3.3436698640656084e-06
coop;4;3;0.010974987654930561;-1.5555555555555556;100;2;100;0;-3.3436698640656084e-06
selfish;4;3;0.010974987654930561;-1.5151515151515151;100;2;100;0;-3.3436701110861076e-06
coop;4;3;0.010974987654930561;-1.5151515151515151;100;2;100;0;-3.3436701110861076e-06
selfish;4;3;0.010974987654930561;-1.4747474747474747;100;2;100;0;-3.343670358166455e-06
coop;4;3;0.010974987654930561;-1.4747474747474747;100;2;100;0;-3.343670358166455e-06
selfish;4;3;0.010974987654930561;-1.4343434343434343;100;2;100;0;-3.343670605311707e-06
coop;4;3;0.010974987654930561;-1.4343434343434343;100;2;100;0;-3.343670605311707e-06
selfish;4;3;0.010974987654930561;-1.393939393939394;100;2;100;0;-3.3436708523682154e-06
coop;4;3;0.010974987654930561;-1.393939393939394;100;2;100;0;-3.3436708523682154e-06
